Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","104.393","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","125.4593","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","0.8371","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","3.4858","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2015","2015","3050","FAO TIER 1","kt","234.1753","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","0.0359","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","0.0134","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","129.7429","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","106.5693","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","1.0058","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","3.5468","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","240.8648","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","0.0348","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","0.0129","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","135.7082","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","134.3129","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","0.9754","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","3.4286","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","274.4251","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","0.0407","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","0.0123","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","166.9673","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","161.7328","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","1.1385","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","3.2622","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","333.1008","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","0.0401","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","0.0103","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","126.5739","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","149.7984","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","1.124","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","2.7406","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","280.2369","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","0.039","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","0.0098","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","141.7255","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","164.2081","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","1.0918","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","2.6068","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","309.6323","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","0.0416","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","0.0104","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","139.0706","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","180.2133","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","1.1637","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","2.7639","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","323.2116","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","0.0416","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","0.0104","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","139.0706","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","180.2133","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","1.1637","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","2.7639","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","323.2116","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","0.0308","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","0.0189","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","96.7919","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","22.5625","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","0.8619","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","5.018","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","125.2344","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","0.028","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","69.3515","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","21.0868","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","0.7828","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","4.329","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","95.5502","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.0316","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.0175","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","39.6972","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","22.0413","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.8845","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","4.6399","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","67.2629","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.032","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.0191","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","43.0402","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","18.7615","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.897","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","5.0588","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","67.7575","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.0323","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.0169","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","40.2657","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","15.5244","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.9036","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","4.4737","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","61.1673","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.0336","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.0168","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","41.3269","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","12.3194","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.9405","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","4.4406","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","59.0274","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","0.0377","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","0.0159","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","39.6738","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","9.1297","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","1.0567","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","4.2222","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","54.0825","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","0.038","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","43.6218","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","5.9512","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","1.0641","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","4.3113","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","54.9483","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","0.0434","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","0.015","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","44.1351","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","1.8872","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","1.215","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","3.9808","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","51.2181","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","0.0421","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","0.0122","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","43.7996","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","3.6686","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","1.1796","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","3.2227","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","51.8704","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","0.0409","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","0.0119","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","41.0136","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","1.8483","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","1.1463","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","3.1418","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","47.15","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","0.0429","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","0.0124","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","42.8926","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","1.4128","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","1.2012","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","3.2929","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","48.7995","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","0.0429","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","0.0124","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","42.8926","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","1.4128","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","1.2012","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","3.2929","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","48.7995","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","0.2152","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","0.1002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","1440.4391","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","142.0308","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","6.0268","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","26.5435","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","1615.0401","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","0.2047","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","0.0948","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","1385.1476","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","93.3318","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","5.7326","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","25.1088","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","1509.3207","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","0.203","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","0.0907","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","1338.1046","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","57.9269","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","5.6849","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","24.0334","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","1425.7498","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","0.209","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","0.0934","E","Estimated value",""
