Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2018","2018","6173","Value","3023","Labour force survey","No","34.67","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2019","2019","6173","Value","3023","Labour force survey","No","36.8","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2020","2020","6173","Value","3023","Labour force survey","No","33.33","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2021","2021","6173","Value","3023","Labour force survey","No","33.44","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2022","2022","6173","Value","3023","Labour force survey","No","35.05","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2023","2023","6173","Value","3023","Labour force survey","No","34.08","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2010","2010","6173","Value","3023","Labour force survey","No","38.35","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2011","2011","6173","Value","3023","Labour force survey","No","36.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2012","2012","6173","Value","3023","Labour force survey","No","41.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2013","2013","6173","Value","3023","Labour force survey","No","35.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2014","2014","6173","Value","3023","Labour force survey","No","35.67","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2015","2015","6173","Value","3023","Labour force survey","No","35.91","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2016","2016","6173","Value","3023","Labour force survey","No","38.19","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2017","2017","6173","Value","3023","Labour force survey","No","35.87","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2018","2018","6173","Value","3023","Labour force survey","No","35.35","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2019","2019","6173","Value","3023","Labour force survey","No","39.46","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2020","2020","6173","Value","3023","Labour force survey","No","34.53","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2021","2021","6173","Value","3023","Labour force survey","No","35.16","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2022","2022","6173","Value","3023","Labour force survey","No","37.22","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","2","Male","2023","2023","6173","Value","3023","Labour force survey","No","35.07","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2010","2010","6173","Value","3023","Labour force survey","No","27.83","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2011","2011","6173","Value","3023","Labour force survey","No","27.32","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2012","2012","6173","Value","3023","Labour force survey","No","33.54","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2013","2013","6173","Value","3023","Labour force survey","No","24.09","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2014","2014","6173","Value","3023","Labour force survey","No","26.09","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2015","2015","6173","Value","3023","Labour force survey","No","33.23","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2016","2016","6173","Value","3023","Labour force survey","No","30.92","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2017","2017","6173","Value","3023","Labour force survey","No","27.06","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2018","2018","6173","Value","3023","Labour force survey","No","33.09","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2019","2019","6173","Value","3023","Labour force survey","No","28.71","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2020","2020","6173","Value","3023","Labour force survey","No","29.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2021","2021","6173","Value","3023","Labour force survey","No","26.65","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2022","2022","6173","Value","3023","Labour force survey","No","26.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21151","Mean weekly hours actually worked per employee in agriculture","3","Female","2023","2023","6173","Value","3023","Labour force survey","No","31.37","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","2.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","2.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","2.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","2.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","2.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","2.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","2.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","2.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","2.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","2.4","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","2.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","1","Total","2023","2023","6121","Value","3023","Labour force survey","%","2.4","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","3.8","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","3.7","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2012","2012","6121","Value","3023","Labour force survey","%","3.4","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","3.4","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","3.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","3.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","3.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2017","2017","6121","Value","3023","Labour force survey","%","3.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","2.9","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2020","2020","6121","Value","3023","Labour force survey","%","3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","3.7","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2022","2022","6121","Value","3023","Labour force survey","%","3.6","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","2","Male","2023","2023","6121","Value","3023","Labour force survey","%","3.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","1.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","0.8","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","0.9","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","0.9","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2017","2017","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","1.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","1.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2022","2022","6121","Value","3023","Labour force survey","%","0.9","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21155","Share of employment in agriculture in total employment","3","Female","2023","2023","6121","Value","3023","Labour force survey","%","1.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","75.1","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","69.68","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","66.68","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","68.73","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","67.3","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","69.08","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","68","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","69.4","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","65.62","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","64.6","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","64.95","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","60.19","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","59.23","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6121","Value","3023","Labour force survey","%","56.3","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","5.57","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","6.22","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","7.09","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","6.06","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","8.41","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","8.16","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","7.42","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","10.35","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","10.89","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21114","Share of employment in forestry and logging","1","Total","2023","2023","6121","Value","3023","Labour force survey","%","10.66","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","19.34","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","24.11","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","26.23","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","25.21","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","24.29","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","22.75","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","24.58","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","30.6","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","34.38","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","35.4","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","35.05","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","29.45","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","29.88","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","1","Total","2023","2023","6121","Value","3023","Labour force survey","%","33.04","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","11.57","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","15.42","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","12.78","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","7.17","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","6.44","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
