Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2015","2015","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2016","2016","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2017","2017","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2018","2018","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2019","2019","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2020","2020","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2022","2022","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2010","2010","ha","5934","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2010","2010","kg/ha","1718.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2010","2010","t","10200","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2011","2011","ha","5203","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2011","2011","kg/ha","1654.8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2011","2011","t","8610","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2012","2012","ha","5487","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2012","2012","kg/ha","2065.8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2012","2012","t","11335","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2013","2013","ha","3462","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2013","2013","kg/ha","1744.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2013","2013","t","6040","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2014","2014","ha","4100","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2014","2014","kg/ha","2365.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2014","2014","t","9700","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2015","2015","ha","3479","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2015","2015","kg/ha","2989.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2015","2015","t","10400","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2016","2016","ha","4146","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2016","2016","kg/ha","2761.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2016","2016","t","11450","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2017","2017","ha","2312","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2017","2017","kg/ha","4455","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2017","2017","t","10300","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2018","2018","ha","3276","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2018","2018","kg/ha","2213.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2018","2018","t","7250","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2019","2019","ha","3421","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2019","2019","kg/ha","4384.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2019","2019","t","15000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","2973","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","2415.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2020","2020","t","7180","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2021","2021","ha","2412","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","3731.3","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2021","2021","t","9000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2022","2022","ha","3028","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","3137.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2022","2022","t","9500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01443","Rape or colza seed","2023","2023","ha","1930","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","2590.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01443","Rape or colza seed","2023","2023","t","5000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2010","2010","t","7100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2011","2011","t","7500","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2012","2012","t","7600","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2013","2013","t","5700","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2014","2014","t","7100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2015","2015","t","6200","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2016","2016","t","5300","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2017","2017","t","5000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2018","2018","t","5200","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2019","2019","t","5100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2020","2020","t","4000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2021","2021","t","4700","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","4400","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2010","2010","ha","289","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2010","2010","kg/ha","7418.7","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2010","2010","t","2144","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2011","2011","ha","301","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2011","2011","kg/ha","6495","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2011","2011","t","1955","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2012","2012","ha","314","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2012","2012","kg/ha","7117.8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2012","2012","t","2235","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2013","2013","ha","364","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2013","2013","kg/ha","5648.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2013","2013","t","2056","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2014","2014","ha","371","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2014","2014","kg/ha","6846.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2014","2014","t","2540","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2015","2015","ha","405","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2015","2015","kg/ha","7019.8","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2015","2015","t","2843","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2016","2016","ha","405","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2016","2016","kg/ha","7264.2","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2016","2016","t","2942","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2017","2017","ha","405","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2017","2017","kg/ha","7392.6","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2017","2017","t","2994","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2018","2018","ha","396","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2018","2018","kg/ha","6563.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2018","2018","t","2599","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2019","2019","ha","379","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2019","2019","kg/ha","6306.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2019","2019","t","2390","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","350","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2020","2020","kg/ha","5891.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2020","2020","t","2062","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2021","2021","ha","331","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2021","2021","kg/ha","5432","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2021","2021","t","1798","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2022","2022","ha","290","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2022","2022","kg/ha","6562.1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2022","2022","t","1903","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","01353.01","Raspberries","2023","2023","ha","274","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","01353.01","Raspberries","2023","2023","kg/ha","7427","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","01353.01","Raspberries","2023","2023","t","2035","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.03","Raw hides and skins of buffaloes","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2010","2010","t","5138.95","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2010","2010","An","306840","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2011","2011","t","5023.88","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2011","2011","An","305595","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2012","2012","t","4798.89","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2012","2012","An","294032","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2013","2013","t","5150.52","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2013","2013","An","312331","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2014","2014","t","4845.05","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2014","2014","An","290328","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2015","2015","t","4902.89","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2015","2015","An","284092","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2016","2016","t","5026.22","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2016","2016","An","286213","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2017","2017","t","5242.83","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2017","2017","An","298013","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2018","2018","t","5501.29","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2018","2018","An","320081","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","5354.34","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2019","2019","An","306075","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","5248.92","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2020","2020","An","295680","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","5399.14","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2021","2021","An","299941","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","5680.68","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2022","2022","An","317800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","5572.86","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2023","2023","An","318900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2010","2010","t","65.44","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2010","2010","An","24295","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2011","2011","t","54.04","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2011","2011","An","19889","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2012","2012","t","60.8","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2012","2012","An","20771","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2013","2013","t","72.2","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2013","2013","An","23630","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2014","2014","t","61.22","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2014","2014","An","21398","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2015","2015","t","61.01","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2015","2015","An","24011","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2016","2016","t","63.54","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2016","2016","An","23820","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2017","2017","t","75.16","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2017","2017","An","28617","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2018","2018","t","74.94","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2018","2018","An","29165","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","72.41","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2019","2019","An","27722","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2020","2020","t","73.68","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2020","2020","An","27777","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","t","73.68","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2021","2021","An","27449","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","71.57","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","20900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","72.62","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","27800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2010","2010","t","7059.87","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2010","2010","An","1203824","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2011","2011","t","6754.8","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2011","2011","An","1184459","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2012","2012","t","6580.02","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2012","2012","An","1133891","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2013","2013","t","6766.93","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2013","2013","An","1174920","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2014","2014","t","6978.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2014","2014","An","1177866","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2015","2015","t","7382.56","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2015","2015","An","1227830","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2016","2016","t","7508.22","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2016","2016","An","1284601","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2017","2017","t","7928.56","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2017","2017","An","1376317","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2018","2018","t","7792.2","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2018","2018","An","1351716","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","7015.67","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2019","2019","An","1208744","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2020","2020","t","7095.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2020","2020","An","1212726","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2021","2021","t","7039.93","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2021","2021","An","1200088","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","6783.11","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","1164900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","6462.44","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","1112600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2010","2010","t","1558520","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2010","2010","An","238442","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2011","2011","t","1527543","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2011","2011","An","233347","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2012","2012","t","1584408","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2012","2012","An","233257","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2013","2013","t","1577832","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2013","2013","An","228895","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2014","2014","t","1561868","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2014","2014","An","223997","A","Official figure",""
